,month,year,permit,handgun,long_gun,multiple,total_ownership
1287,2015-08-01,2015,19070.0,41542.0,7972.0,0,68584.0
1288,2015-08-01,2015,0.0,740.0,575.0,114,1429.0
1289,2015-08-01,2015,7084.0,8487.0,6785.0,289,22645.0
1290,2015-08-01,2015,684.0,2233.0,3728.0,150,6795.0
1291,2015-08-01,2015,9774.0,22983.0,15384.0,955,49096.0
1292,2015-08-01,2015,24521.0,41503.0,40561.0,2251,108836.0
1293,2015-08-01,2015,12489.0,2689.0,3477.0,162,18817.0
1294,2015-08-01,2015,0.0,1171.0,1190.0,56,2417.0
1295,2015-08-01,2015,364.0,18252.0,12733.0,0,31349.0
1296,2015-08-01,2015,9054.0,12705.0,9373.0,513,31645.0
1297,2015-08-01,2015,2266.0,5565.0,5742.0,431,14004.0
1298,2015-08-01,2015,4398.0,11549.0,11531.0,37,27515.0
1299,2015-08-01,2015,638.0,1578.0,2045.0,100,4361.0
1300,2015-07-01,2015,22960.0,17698.0,10276.0,796,51730.0
1301,2015-07-01,2015,171.0,2709.0,2439.0,164,5483.0
1302,2015-07-01,2015,4262.0,10226.0,6078.0,486,21052.0
1303,2015-07-01,2015,5128.0,5216.0,4146.0,251,14741.0
1304,2015-07-01,2015,67429.0,39980.0,27844.0,0,135253.0
1305,2015-07-01,2015,2727.0,15828.0,10903.0,868,30326.0
1306,2015-07-01,2015,10365.0,8660.0,3012.0,0,22037.0
1307,2015-07-01,2015,470.0,1523.0,1148.0,36,3177.0
1308,2015-07-01,2015,15769.0,42570.0,18069.0,1598,78006.0
1309,2015-07-01,2015,15820.0,12674.0,6707.0,516,35717.0
1310,2015-07-01,2015,1155.0,0.0,0.0,0,1155.0
1311,2015-07-01,2015,1822.0,2576.0,3125.0,156,7679.0
1312,2015-07-01,2015,66883.0,18469.0,9243.0,702,95297.0
1313,2015-07-01,2015,26099.0,15416.0,8954.0,429,50898.0
1314,2015-07-01,2015,6577.0,120.0,1563.0,3,8263.0
1315,2015-07-01,2015,1271.0,5641.0,3849.0,286,11047.0
1316,2015-07-01,2015,201788.0,8223.0,5645.0,467,216123.0
1317,2015-07-01,2015,1361.0,11858.0,7371.0,521,21111.0
1318,2015-07-01,2015,609.0,2973.0,2469.0,119,6170.0
1319,2015-07-01,2015,1620.0,2918.0,3750.0,8,8296.0
1320,2015-07-01,2015,4814.0,4617.0,1993.0,140,11564.0
1321,2015-07-01,2015,15819.0,8837.0,6681.0,153,31490.0
1322,2015-07-01,2015,16325.0,6949.0,7139.0,299,30712.0
1323,2015-07-01,2015,1036.0,7869.0,4333.0,278,13516.0
1324,2015-07-01,2015,6079.0,16736.0,10260.0,810,33885.0
1325,2015-07-01,2015,911.0,2563.0,3612.0,186,7272.0
1326,2015-07-01,2015,3055.0,103.0,1332.0,5,4495.0
1327,2015-07-01,2015,1723.0,4074.0,2201.0,210,8208.0
1328,2015-07-01,2015,3059.0,3675.0,2517.0,0,9251.0
1329,2015-07-01,2015,0.0,3925.0,2538.0,0,6463.0
1330,2015-07-01,2015,783.0,4745.0,3325.0,263,9116.0
1331,2015-07-01,2015,2843.0,8140.0,9957.0,114,21054.0
1332,2015-07-01,2015,22174.0,964.0,9325.0,206,32669.0
1333,2015-07-01,2015,804.0,1400.0,2040.0,102,4346.0
1334,2015-07-01,2015,8956.0,23344.0,13252.0,898,46450.0
1335,2015-07-01,2015,0.0,11162.0,7162.0,810,19134.0
1336,2015-07-01,2015,18.0,9956.0,8029.0,0,18003.0
1337,2015-07-01,2015,19538.0,38287.0,6885.0,0,64710.0
1338,2015-07-01,2015,0.0,739.0,520.0,118,1377.0
1339,2015-07-01,2015,8984.0,8486.0,4989.0,274,22733.0
1340,2015-07-01,2015,757.0,1926.0,2605.0,109,5397.0
1341,2015-07-01,2015,21886.0,22803.0,12231.0,953,57873.0
1342,2015-07-01,2015,21479.0,41237.0,27981.0,2202,92899.0
1343,2015-07-01,2015,10691.0,2586.0,2842.0,139,16258.0
1344,2015-07-01,2015,0.0,1178.0,939.0,43,2160.0
1345,2015-07-01,2015,624.0,19564.0,11481.0,0,31669.0
1346,2015-07-01,2015,8993.0,12222.0,8220.0,479,29914.0
1347,2015-07-01,2015,2262.0,5632.0,4503.0,378,12775.0
1348,2015-07-01,2015,4367.0,11408.0,7673.0,33,23481.0
1349,2015-07-01,2015,542.0,1512.0,1778.0,85,3917.0
1350,2015-06-01,2015,16801.0,15299.0,8861.0,598,41559.0
1351,2015-06-01,2015,291.0,2612.0,2256.0,141,5300.0
1352,2015-06-01,2015,4728.0,9616.0,5804.0,455,20603.0
1353,2015-06-01,2015,3873.0,4881.0,3689.0,245,12688.0
1354,2015-06-01,2015,51944.0,33287.0,22795.0,0,108026.0
1355,2015-06-01,2015,4241.0,15127.0,10700.0,826,30894.0
1356,2015-06-01,2015,11856.0,9429.0,3201.0,0,24486.0
1357,2015-06-01,2015,436.0,1589.0,1169.0,42,3236.0
1358,2015-06-01,2015,15397.0,39592.0,17115.0,1395,73499.0
1359,2015-06-01,2015,13230.0,11502.0,6000.0,394,31126.0
1360,2015-06-01,2015,1209.0,0.0,0.0,0,1209.0
1361,2015-06-01,2015,2849.0,2381.0,3063.0,152,8445.0
1362,2015-06-01,2015,53952.0,17666.0,8230.0,583,80431.0
1363,2015-06-01,2015,37734.0,14845.0,8455.0,513,61547.0
1364,2015-06-01,2015,5452.0,184.0,1634.0,3,7273.0
1365,2015-06-01,2015,1415.0,4610.0,3174.0,207,9406.0
1366,2015-06-01,2015,225599.0,7280.0,5300.0,402,238581.0
1367,2015-06-01,2015,1253.0,10584.0,6441.0,448,18726.0
1368,2015-06-01,2015,626.0,2906.0,2155.0,107,5794.0
1369,2015-06-01,2015,1821.0,2929.0,3776.0,12,8538.0
1370,2015-06-01,2015,4456.0,4398.0,2122.0,114,11090.0
1371,2015-06-01,2015,14561.0,8683.0,6668.0,153,30065.0
1372,2015-06-01,2015,18144.0,7117.0,7084.0,238,32583.0
1373,2015-06-01,2015,729.0,6160.0,3422.0,230,10541.0
1374,2015-06-01,2015,6929.0,16285.0,9733.0,755,33702.0
1375,2015-06-01,2015,904.0,2514.0,3684.0,172,7274.0
1376,2015-06-01,2015,2903.0,142.0,1238.0,1,4284.0
1377,2015-06-01,2015,2305.0,3778.0,2373.0,190,8646.0
1378,2015-06-01,2015,3609.0,3745.0,2356.0,1,9711.0
1379,2015-06-01,2015,0.0,4261.0,2606.0,0,6867.0
1380,2015-06-01,2015,640.0,4546.0,3374.0,209,8769.0
1381,2015-06-01,2015,3222.0,8140.0,10400.0,150,21912.0
1382,2015-06-01,2015,19637.0,1034.0,8587.0,190,29448.0
1383,2015-06-01,2015,808.0,1335.0,2008.0,55,4206.0
1384,2015-06-01,2015,9361.0,22545.0,13307.0,889,46102.0
1385,2015-06-01,2015,0.0,10529.0,6612.0,664,17805.0
1386,2015-06-01,2015,31.0,9661.0,8073.0,0,17765.0
1387,2015-06-01,2015,17846.0,39007.0,6733.0,0,63586.0
1388,2015-06-01,2015,0.0,797.0,572.0,105,1474.0
1389,2015-06-01,2015,6565.0,7693.0,4135.0,296,18689.0
1390,2015-06-01,2015,595.0,1866.0,2611.0,124,5196.0
1391,2015-06-01,2015,12888.0,18596.0,10241.0,833,42558.0
1392,2015-06-01,2015,21211.0,43199.0,27650.0,2114,94174.0
1393,2015-06-01,2015,14428.0,2549.0,2745.0,136,19858.0
1394,2015-06-01,2015,0.0,1149.0,890.0,39,2078.0
1395,2015-06-01,2015,504.0,16539.0,10126.0,0,27169.0
1396,2015-06-01,2015,7915.0,12207.0,8243.0,512,28877.0
1397,2015-06-01,2015,2003.0,5468.0,4455.0,295,12221.0
1398,2015-06-01,2015,4287.0,9973.0,7540.0,34,21834.0
1399,2015-06-01,2015,764.0,1380.0,1731.0,70,3945.0
1400,2015-05-01,2015,15495.0,15629.0,9031.0,631,40786.0
1401,2015-05-01,2015,203.0,2866.0,2337.0,166,5572.0
1402,2015-05-01,2015,4719.0,10829.0,6105.0,418,22071.0
1403,2015-05-01,2015,4750.0,4871.0,3881.0,268,13770.0
1404,2015-05-01,2015,53467.0,36049.0,25174.0,0,114690.0
1405,2015-05-01,2015,4338.0,15660.0,11252.0,879,32129.0
1406,2015-05-01,2015,11817.0,9170.0,3432.0,0,24419.0
1407,2015-05-01,2015,748.0,1597.0,1197.0,55,3597.0
1408,2015-05-01,2015,13949.0,39775.0,17145.0,1420,72289.0
1409,2015-05-01,2015,11956.0,11029.0,5941.0,405,29331.0
1410,2015-05-01,2015,1142.0,0.0,0.0,0,1142.0
1411,2015-05-01,2015,2533.0,2751.0,3569.0,157,9010.0
1412,2015-05-01,2015,47092.0,19457.0,9346.0,643,76538.0
1413,2015-05-01,2015,38129.0,15952.0,8778.0,566,63425.0
1414,2015-05-01,2015,5573.0,167.0,1781.0,9,7530.0
1415,2015-05-01,2015,1829.0,5200.0,3969.0,262,11260.0
1416,2015-05-01,2015,255314.0,7321.0,5133.0,393,268161.0
1417,2015-05-01,2015,1805.0,9916.0,6452.0,441,18614.0
1418,2015-05-01,2015,548.0,2593.0,2273.0,108,5522.0
1419,2015-05-01,2015,1155.0,2665.0,3972.0,14,7806.0
1420,2015-05-01,2015,4692.0,4529.0,2296.0,111,11628.0
1421,2015-05-01,2015,16080.0,9289.0,6839.0,163,32371.0
1422,2015-05-01,2015,20670.0,8050.0,7795.0,284,36799.0
1423,2015-05-01,2015,669.0,6734.0,3669.0,238,11310.0
1424,2015-05-01,2015,6510.0,17111.0,10085.0,730,34436.0
1425,2015-05-01,2015,892.0,2840.0,4108.0,223,8063.0
1426,2015-05-01,2015,2841.0,104.0,1455.0,11,4411.0
1427,2015-05-01,2015,2363.0,4200.0,2611.0,212,9386.0
1428,2015-05-01,2015,4144.0,3813.0,2468.0,1,10426.0
1429,2015-05-01,2015,0.0,4118.0,2453.0,0,6571.0
1430,2015-05-01,2015,732.0,5143.0,3645.0,254,9774.0
1431,2015-05-01,2015,2788.0,7767.0,10516.0,114,21185.0
1432,2015-05-01,2015,18448.0,1155.0,8393.0,182,28178.0
1433,2015-05-01,2015,500.0,1507.0,2349.0,68,4424.0
1434,2015-05-01,2015,10082.0,22978.0,12473.0,958,46491.0
1435,2015-05-01,2015,0.0,11082.0,7434.0,674,19190.0
1436,2015-05-01,2015,33.0,10537.0,8722.0,0,19292.0
1437,2015-05-01,2015,16899.0,38419.0,6825.0,0,62143.0
1438,2015-05-01,2015,0.0,865.0,520.0,122,1507.0
1439,2015-05-01,2015,6173.0,7725.0,4088.0,273,18259.0
1440,2015-05-01,2015,626.0,2260.0,2932.0,129,5947.0
1441,2015-05-01,2015,10582.0,18928.0,10314.0,773,40597.0
1442,2015-05-01,2015,21646.0,44935.0,29899.0,2233,98713.0
1443,2015-05-01,2015,11653.0,2927.0,2935.0,161,17676.0
1444,2015-05-01,2015,0.0,1152.0,921.0,48,2121.0
1445,2015-05-01,2015,846.0,17065.0,9854.0,0,27765.0
1446,2015-05-01,2015,8106.0,12928.0,8555.0,461,30050.0
1447,2015-05-01,2015,2272.0,5596.0,4499.0,383,12750.0
1448,2015-05-01,2015,4783.0,10130.0,8532.0,28,23473.0
1449,2015-05-01,2015,493.0,1758.0,1871.0,97,4219.0
1450,2015-04-01,2015,17623.0,14929.0,9809.0,628,42989.0
1451,2015-04-01,2015,242.0,3107.0,2908.0,200,6457.0
1452,2015-04-01,2015,4046.0,11236.0,6438.0,450,22170.0
1453,2015-04-01,2015,4927.0,4951.0,4514.0,294,14686.0
1454,2015-04-01,2015,48166.0,35479.0,25542.0,0,109187.0
1455,2015-04-01,2015,5034.0,15865.0,11795.0,961,33655.0
1456,2015-04-01,2015,13294.0,9624.0,3635.0,0,26553.0
1457,2015-04-01,2015,546.0,1720.0,1228.0,57,3551.0
1458,2015-04-01,2015,16049.0,40786.0,18180.0,1351,76366.0
1459,2015-04-01,2015,13765.0,11926.0,6472.0,426,32589.0
1460,2015-04-01,2015,1327.0,0.0,0.0,0,1327.0
1461,2015-04-01,2015,3119.0,2712.0,3727.0,161,9719.0
1462,2015-04-01,2015,88841.0,19123.0,9918.0,659,118541.0
1463,2015-04-01,2015,38811.0,16372.0,10732.0,541,66456.0
1464,2015-04-01,2015,8656.0,211.0,2163.0,4,11034.0
1465,2015-04-01,2015,2574.0,5754.0,4392.0,264,12984.0
1466,2015-04-01,2015,234945.0,8012.0,6829.0,482,250268.0
1467,2015-04-01,2015,1599.0,9998.0,6632.0,447,18676.0
1468,2015-04-01,2015,0.0,3112.0,2984.0,158,6254.0
1469,2015-04-01,2015,1773.0,3227.0,5116.0,16,10132.0
1470,2015-04-01,2015,5865.0,5205.0,2642.0,135,13847.0
1471,2015-04-01,2015,17298.0,10428.0,8134.0,170,36030.0
1472,2015-04-01,2015,22700.0,9626.0,10862.0,365,43553.0
1473,2015-04-01,2015,876.0,6771.0,4061.0,259,11967.0
1474,2015-04-01,2015,7944.0,17715.0,12531.0,926,39116.0
1475,2015-04-01,2015,1148.0,2695.0,4166.0,189,8198.0
1476,2015-04-01,2015,3521.0,134.0,1586.0,2,5243.0
1477,2015-04-01,2015,2604.0,3891.0,2533.0,220,9248.0
1478,2015-04-01,2015,3373.0,4277.0,3015.0,1,10666.0
1479,2015-04-01,2015,0.0,4462.0,3002.0,0,7464.0
1480,2015-04-01,2015,916.0,5084.0,3754.0,219,9973.0
1481,2015-04-01,2015,3186.0,9004.0,13499.0,149,25838.0
1482,2015-04-01,2015,22434.0,950.0,9667.0,202,33253.0
1483,2015-04-01,2015,677.0,1530.0,2666.0,80,4953.0
1484,2015-04-01,2015,12671.0,26841.0,16124.0,1022,56658.0
1485,2015-04-01,2015,0.0,12508.0,8819.0,776,22103.0
1486,2015-04-01,2015,20.0,11238.0,9305.0,0,20563.0
1487,2015-04-01,2015,21161.0,45156.0,7908.0,0,74225.0
1488,2015-04-01,2015,0.0,931.0,594.0,113,1638.0
1489,2015-04-01,2015,8009.0,8123.0,4493.0,286,20911.0
1490,2015-04-01,2015,720.0,2474.0,3118.0,157,6469.0
1491,2015-04-01,2015,13585.0,19190.0,11361.0,836,44972.0
1492,2015-04-01,2015,21605.0,41412.0,29218.0,2052,94287.0
1493,2015-04-01,2015,13427.0,2720.0,3124.0,153,19424.0
1494,2015-04-01,2015,0.0,1470.0,1477.0,74,3021.0
1495,2015-04-01,2015,658.0,18272.0,12038.0,0,30968.0
1496,2015-04-01,2015,9867.0,14397.0,9063.0,506,33833.0
1497,2015-04-01,2015,3212.0,6777.0,5845.0,371,16205.0
1498,2015-04-01,2015,6576.0,11606.0,12006.0,43,30231.0
1499,2015-04-01,2015,559.0,1668.0,1995.0,97,4319.0
1500,2015-03-01,2015,21726.0,17870.0,12707.0,732,53035.0
1501,2015-03-01,2015,255.0,3114.0,3092.0,171,6632.0
1502,2015-03-01,2015,4107.0,12720.0,7999.0,579,25405.0
1503,2015-03-01,2015,4650.0,7010.0,5843.0,312,17815.0
1504,2015-03-01,2015,126134.0,38597.0,30120.0,0,194851.0
1505,2015-03-01,2015,3710.0,17716.0,14259.0,1112,36797.0
1506,2015-03-01,2015,13911.0,11432.0,4709.0,0,30052.0
1507,2015-03-01,2015,500.0,2145.0,1741.0,75,4461.0
1508,2015-03-01,2015,17066.0,46739.0,22690.0,1664,88159.0
1509,2015-03-01,2015,18105.0,16366.0,9436.0,583,44490.0
1510,2015-03-01,2015,1344.0,0.0,0.0,0,1344.0
1511,2015-03-01,2015,3323.0,3303.0,4416.0,165,11207.0
1512,2015-03-01,2015,68243.0,17517.0,10329.0,681,96770.0
1513,2015-03-01,2015,44831.0,22176.0,13898.0,670,81575.0
1514,2015-03-01,2015,11320.0,295.0,3211.0,7,14833.0
1515,2015-03-01,2015,2514.0,6823.0,5529.0,317,15183.0
1516,2015-03-01,2015,258825.0,10407.0,8327.0,529,278088.0
1517,2015-03-01,2015,1589.0,12506.0,9438.0,589,24122.0
1518,2015-03-01,2015,0.0,3634.0,3215.0,156,7005.0
1519,2015-03-01,2015,1800.0,3235.0,5268.0,18,10321.0
1520,2015-03-01,2015,5379.0,6905.0,3446.0,172,15902.0
1521,2015-03-01,2015,17994.0,13506.0,10617.0,228,42345.0
1522,2015-03-01,2015,27319.0,10796.0,12244.0,409,50768.0
1523,2015-03-01,2015,1167.0,8788.0,5791.0,312,16058.0
1524,2015-03-01,2015,9321.0,23164.0,15636.0,1037,49158.0
1525,2015-03-01,2015,1266.0,3203.0,4804.0,234,9507.0
1526,2015-03-01,2015,4531.0,123.0,2037.0,7,6698.0
1527,2015-03-01,2015,2226.0,4938.0,3075.0,271,10510.0
1528,2015-03-01,2015,3529.0,4853.0,3215.0,0,11597.0
1529,2015-03-01,2015,0.0,4924.0,3456.0,0,8380.0
1530,2015-03-01,2015,834.0,6149.0,4853.0,275,12111.0
1531,2015-03-01,2015,4253.0,9776.0,14574.0,154,28757.0
1532,2015-03-01,2015,27047.0,1182.0,12154.0,208,40591.0
1533,2015-03-01,2015,751.0,2086.0,3302.0,105,6244.0
1534,2015-03-01,2015,4378.0,32293.0,20400.0,1350,58421.0
1535,2015-03-01,2015,0.0,14307.0,10437.0,892,25636.0
1536,2015-03-01,2015,97.0,12693.0,11105.0,0,23895.0
1537,2015-03-01,2015,24290.0,56770.0,10644.0,0,91704.0
1538,2015-03-01,2015,0.0,1038.0,743.0,112,1893.0
1539,2015-03-01,2015,7695.0,9999.0,6364.0,324,24382.0
1540,2015-03-01,2015,1115.0,3103.0,4041.0,193,8452.0
1541,2015-03-01,2015,1967.0,22617.0,14513.0,967,40064.0
1542,2015-03-01,2015,23183.0,53371.0,36853.0,2534,115941.0
1543,2015-03-01,2015,15127.0,3186.0,3867.0,161,22341.0
1544,2015-03-01,2015,0.0,1522.0,1485.0,54,3061.0
1545,2015-03-01,2015,389.0,22865.0,15230.0,0,38484.0
1546,2015-03-01,2015,11525.0,15965.0,11213.0,536,39239.0
1547,2015-03-01,2015,6320.0,9314.0,6894.0,503,23031.0
1548,2015-03-01,2015,7023.0,14792.0,14421.0,33,36269.0
1549,2015-03-01,2015,659.0,2023.0,2247.0,127,5056.0
1550,2015-02-01,2015,16692.0,23552.0,14293.0,1109,55646.0
1551,2015-02-01,2015,238.0,3032.0,2552.0,252,6074.0
1552,2015-02-01,2015,3728.0,13951.0,8211.0,677,26567.0
1553,2015-02-01,2015,3025.0,8799.0,7037.0,621,19482.0
1554,2015-02-01,2015,42920.0,37478.0,27480.0,0,107878.0
1555,2015-02-01,2015,4142.0,18284.0,12985.0,1170,36581.0
1556,2015-02-01,2015,10345.0,9806.0,3890.0,0,24041.0
1557,2015-02-01,2015,104.0,2135.0,1681.0,75,3995.0
1558,2015-02-01,2015,16779.0,52791.0,24827.0,1974,96371.0
1559,2015-02-01,2015,16436.0,22438.0,11166.0,962,51002.0
1560,2015-02-01,2015,1193.0,0.0,0.0,0,1193.0
1561,2015-02-01,2015,2841.0,3723.0,4415.0,274,11253.0
1562,2015-02-01,2015,48310.0,23614.0,13379.0,1014,86317.0
1563,2015-02-01,2015,43228.0,24373.0,13650.0,653,81904.0
1564,2015-02-01,2015,13054.0,268.0,2984.0,7,16313.0
1565,2015-02-01,2015,2233.0,7694.0,6109.0,477,16513.0
1566,2015-02-01,2015,167767.0,13909.0,9486.0,1042,192204.0
1567,2015-02-01,2015,6327.0,13427.0,9717.0,643,30114.0
1568,2015-02-01,2015,0.0,2962.0,2545.0,145,5652.0
1569,2015-02-01,2015,1103.0,2815.0,4670.0,23,8611.0
1570,2015-02-01,2015,3811.0,4621.0,2174.0,129,10735.0
1571,2015-02-01,2015,14368.0,13093.0,9906.0,200,37567.0
1572,2015-02-01,2015,19155.0,9846.0,9858.0,374,39233.0
1573,2015-02-01,2015,771.0,11559.0,6964.0,524,19818.0
1574,2015-02-01,2015,7327.0,26048.0,15858.0,1346,50579.0
1575,2015-02-01,2015,1109.0,3178.0,4248.0,314,8849.0
1576,2015-02-01,2015,4269.0,133.0,2156.0,2,6560.0
1577,2015-02-01,2015,2021.0,5338.0,3100.0,271,10730.0
1578,2015-02-01,2015,2190.0,4184.0,2529.0,3,8906.0
1579,2015-02-01,2015,0.0,4101.0,3005.0,0,7106.0
1580,2015-02-01,2015,748.0,6039.0,4625.0,447,11859.0
1581,2015-02-01,2015,2886.0,8512.0,13343.0,153,24894.0
1582,2015-02-01,2015,24718.0,1364.0,14638.0,396,41116.0
1583,2015-02-01,2015,433.0,1862.0,2783.0,94,5172.0
1584,2015-02-01,2015,2.0,34137.0,18836.0,1595,54570.0
1585,2015-02-01,2015,0.0,16251.0,10864.0,1241,28356.0
1586,2015-02-01,2015,51.0,13230.0,10932.0,0,24213.0
1587,2015-02-01,2015,20284.0,51886.0,8727.0,0,80897.0
1588,2015-02-01,2015,0.0,922.0,635.0,136,1693.0
1589,2015-02-01,2015,6678.0,13831.0,7072.0,502,28083.0
1590,2015-02-01,2015,569.0,3449.0,4167.0,211,8396.0
1591,2015-02-01,2015,8703.0,27069.0,16763.0,1226,53761.0
1592,2015-02-01,2015,17042.0,60204.0,39798.0,3489,120533.0
1593,2015-02-01,2015,11420.0,3668.0,4018.0,217,19323.0
1594,2015-02-01,2015,0.0,1649.0,1421.0,65,3135.0
1595,2015-02-01,2015,492.0,23999.0,15237.0,0,39728.0
1596,2015-02-01,2015,10199.0,15771.0,11434.0,741,38145.0
1597,2015-02-01,2015,1692.0,9538.0,7719.0,721,19670.0
1598,2015-02-01,2015,5432.0,13332.0,12361.0,61,31186.0
1599,2015-02-01,2015,546.0,2131.0,2092.0,155,4924.0
1600,2015-01-01,2015,16077.0,16291.0,12944.0,739,46051.0
1601,2015-01-01,2015,196.0,2439.0,2050.0,107,4792.0
1602,2015-01-01,2015,3690.0,10585.0,6808.0,510,21593.0
1603,2015-01-01,2015,3896.0,5295.0,5760.0,319,15270.0
1604,2015-01-01,2015,47134.0,37560.0,23524.0,0,108218.0
1605,2015-01-01,2015,3404.0,15739.0,11932.0,897,31972.0
1606,2015-01-01,2015,10699.0,9910.0,3891.0,0,24500.0
1607,2015-01-01,2015,392.0,1910.0,1596.0,84,3982.0
1608,2015-01-01,2015,13798.0,43909.0,21939.0,1752,81398.0
1609,2015-01-01,2015,15535.0,13650.0,9280.0,578,39043.0
1610,2015-01-01,2015,1188.0,0.0,0.0,0,1188.0
1611,2015-01-01,2015,2719.0,2568.0,3342.0,153,8782.0
1612,2015-01-01,2015,63009.0,20682.0,12203.0,818,96712.0
1613,2015-01-01,2015,34934.0,18433.0,11935.0,597,65899.0
1614,2015-01-01,2015,9736.0,197.0,2486.0,9,12428.0
1615,2015-01-01,2015,2300.0,5724.0,5577.0,304,13905.0
1616,2015-01-01,2015,298959.0,9629.0,7663.0,535,316786.0
1617,2015-01-01,2015,43.0,10760.0,10358.0,498,21659.0
1618,2015-01-01,2015,0.0,2617.0,2285.0,117,5019.0
1619,2015-01-01,2015,1623.0,2542.0,4795.0,12,8972.0
1620,2015-01-01,2015,4937.0,5139.0,2568.0,123,12767.0
1621,2015-01-01,2015,15459.0,9260.0,7923.0,191,32833.0
1622,2015-01-01,2015,20089.0,8181.0,7949.0,324,36543.0
1623,2015-01-01,2015,837.0,6798.0,6220.0,314,14169.0
1624,2015-01-01,2015,7340.0,21243.0,13943.0,900,43426.0
1625,2015-01-01,2015,943.0,2204.0,3380.0,180,6707.0
1626,2015-01-01,2015,3915.0,169.0,2057.0,6,6147.0
1627,2015-01-01,2015,2061.0,3936.0,2553.0,241,8791.0
1628,2015-01-01,2015,2940.0,4097.0,2652.0,0,9689.0
1629,2015-01-01,2015,0.0,3854.0,3163.0,0,7017.0
1630,2015-01-01,2015,471.0,4548.0,3689.0,388,9096.0
1631,2015-01-01,2015,3923.0,9002.0,12478.0,141,25544.0
1632,2015-01-01,2015,23597.0,1291.0,13043.0,213,38144.0
1633,2015-01-01,2015,689.0,1672.0,2793.0,83,5237.0
1634,2015-01-01,2015,0.0,26268.0,16186.0,1164,43618.0
1635,2015-01-01,2015,0.0,13234.0,9811.0,832,23877.0
1636,2015-01-01,2015,62.0,10601.0,8766.0,0,19429.0
1637,2015-01-01,2015,20519.0,44966.0,7800.0,0,73285.0
1638,2015-01-01,2015,0.0,886.0,622.0,140,1648.0
1639,2015-01-01,2015,6266.0,8767.0,6156.0,289,21478.0
1640,2015-01-01,2015,0.0,2399.0,3631.0,147,6177.0
1641,2015-01-01,2015,19362.0,22197.0,15007.0,970,57536.0
1642,2015-01-01,2015,18530.0,44153.0,36397.0,2306,101386.0
1643,2015-01-01,2015,12100.0,2923.0,3317.0,135,18475.0
1644,2015-01-01,2015,0.0,1171.0,1081.0,46,2298.0
1645,2015-01-01,2015,379.0,21023.0,14433.0,0,35835.0
1646,2015-01-01,2015,10516.0,13781.0,9419.0,473,34189.0
1647,2015-01-01,2015,1450.0,6881.0,5876.0,406,14613.0
1648,2015-01-01,2015,4614.0,9703.0,9221.0,49,23587.0
1649,2015-01-01,2015,394.0,1646.0,1830.0,100,3970.0
1650,2014-12-01,2014,16469.0,23630.0,29449.0,1130,70678.0
1651,2014-12-01,2014,212.0,4259.0,4189.0,202,8862.0
1652,2014-12-01,2014,3892.0,14200.0,11509.0,588,30189.0
1653,2014-12-01,2014,3675.0,8260.0,14121.0,398,26454.0
1654,2014-12-01,2014,41907.0,66770.0,47409.0,0,156086.0
1655,2014-12-01,2014,4623.0,20924.0,19494.0,1185,46226.0
1656,2014-12-01,2014,10560.0,11516.0,5542.0,0,27618.0
1657,2014-12-01,2014,226.0,2320.0,3079.0,91,5716.0
1658,2014-12-01,2014,12339.0,50412.0,37098.0,1954,101803.0
1659,2014-12-01,2014,12759.0,19541.0,22872.0,786,55958.0
1660,2014-12-01,2014,1389.0,0.0,0.0,0,1389.0
1661,2014-12-01,2014,2545.0,4260.0,6913.0,205,13923.0
1662,2014-12-01,2014,101641.0,24857.0,19709.0,1013,147220.0
1663,2014-12-01,2014,27509.0,23399.0,21186.0,835,72929.0
1664,2014-12-01,2014,8371.0,260.0,5574.0,6,14211.0
1665,2014-12-01,2014,2328.0,7333.0,10739.0,438,20838.0
1666,2014-12-01,2014,259142.0,14308.0,17629.0,720,291799.0
1667,2014-12-01,2014,26.0,15337.0,25507.0,808,41678.0
1668,2014-12-01,2014,0.0,3653.0,4701.0,162,8516.0
1669,2014-12-01,2014,933.0,2839.0,8357.0,12,12141.0
1670,2014-12-01,2014,5009.0,5486.0,3263.0,183,13941.0
1671,2014-12-01,2014,13920.0,11860.0,15576.0,222,41578.0
1672,2014-12-01,2014,19221.0,9357.0,13082.0,369,42029.0
1673,2014-12-01,2014,607.0,10726.0,17253.0,455,29041.0
1674,2014-12-01,2014,6542.0,27713.0,25507.0,1155,60917.0
1675,2014-12-01,2014,850.0,3913.0,6802.0,273,11838.0
1676,2014-12-01,2014,4142.0,184.0,4455.0,11,8792.0
1677,2014-12-01,2014,2029.0,5202.0,4356.0,298,11885.0
1678,2014-12-01,2014,2938.0,5059.0,4122.0,2,12121.0
1679,2014-12-01,2014,0.0,3796.0,4768.0,0,8564.0
1680,2014-12-01,2014,825.0,6575.0,6721.0,331,14452.0
1681,2014-12-01,2014,2978.0,9349.0,21403.0,164,33894.0
1682,2014-12-01,2014,22263.0,1745.0,27082.0,230,51320.0
1683,2014-12-01,2014,408.0,2020.0,4018.0,101,6547.0
1684,2014-12-01,2014,0.0,35658.0,30752.0,1436,67846.0
1685,2014-12-01,2014,0.0,19055.0,20488.0,1183,40726.0
1686,2014-12-01,2014,67.0,14346.0,13994.0,0,28407.0
1687,2014-12-01,2014,20786.0,61828.0,12737.0,0,95351.0
1688,2014-12-01,2014,0.0,895.0,894.0,133,1922.0
1689,2014-12-01,2014,5846.0,11905.0,14320.0,408,32479.0
